allowed_surfaces,blocked_surfaces,bytes,extension,family_id,family_label,filename,notes,relative_path,sha256
web_eit_public,showcase|demo,2014232,.png,web_eit_sober,Web/EIT Public Sober,leche-condensada-387g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/leche-condensada-387g.png,0de9bff973498eda8a2f2fc3a63c72862999dbcf5fb91a97d32d842921e137ff
web_eit_public,showcase|demo,1820236,.png,web_eit_sober,Web/EIT Public Sober,leche-descremada-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/leche-descremada-1l.png,59fb7de3bb8fa80dcecd9361ffe0b5c6184bf76ae62c3b3537a5150841648468
web_eit_public,showcase|demo,1840267,.png,web_eit_sober,Web/EIT Public Sober,leche-deslactosada-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/leche-deslactosada-1l.png,331c59888cec109c053e05fb48983ed405f32c20d9ee2f6cf57999e05f293b64
web_eit_public,showcase|demo,1803761,.png,web_eit_sober,Web/EIT Public Sober,leche-entera-1l-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/leche-entera-1l-02.png,9347ab24fe1fefc04d6d9f8a33ccbff36c7fb11adcbcf727ebcd7873e6649766
web_eit_public,showcase|demo,1344602,.png,web_eit_sober,Web/EIT Public Sober,leche-entera-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/leche-entera-1l.png,a0ccf566eaf375fef7c1910d8b4788622d61bc49cc8f2428b98195ff4e337ae1
web_eit_public,showcase|demo,1914422,.png,web_eit_sober,Web/EIT Public Sober,leche-saborizada-de-chocolate-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/leche-saborizada-de-chocolate-1l.png,296b9e8d6d408ce8e73893b6ab7d13f1309bea4eceb7129f3cb8af82751c3d75
web_eit_public,showcase|demo,1872707,.png,web_eit_sober,Web/EIT Public Sober,leche-saborizada-de-fresa-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/leche-saborizada-de-fresa-1l.png,bd4837c252578c11091fab0e15d4634a3c11008b27cb9d87d649588991be8ef9
web_eit_public,showcase|demo,1875387,.png,web_eit_sober,Web/EIT Public Sober,lentejas-seleccionadas-900g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/lentejas-seleccionadas-900g.png,bdf921baecb2c466becbee5a4c67b6b16cf913dced61248f6a1995417097177f
web_eit_public,showcase|demo,1794271,.png,web_eit_sober,Web/EIT Public Sober,limpiador-multiusos-limpieza-profunda-750ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/limpiador-multiusos-limpieza-profunda-750ml.png,e093a2a57139ea475c9021dbf027494337f2ca26f66d7544e7088d3c851efa70
web_eit_public,showcase|demo,2044752,.png,web_eit_sober,Web/EIT Public Sober,mantequilla-200g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/mantequilla-200g.png,efb423791d80e56b23bf6478e0da8ec4759e330ad316c8de66162f1a96339a90
web_eit_public,showcase|demo,2025699,.png,web_eit_sober,Web/EIT Public Sober,margarina-225g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/margarina-225g-02.png,ec70069ee2ba04f5550a1738ff2ec008820d4d8f17824a997c302a168625eca4
web_eit_public,showcase|demo,2025699,.png,web_eit_sober,Web/EIT Public Sober,margarina-225g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/margarina-225g.png,ec70069ee2ba04f5550a1738ff2ec008820d4d8f17824a997c302a168625eca4
web_eit_public,showcase|demo,1526021,.png,web_eit_sober,Web/EIT Public Sober,mayonesa-receta-deliciosa-390g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/mayonesa-receta-deliciosa-390g.png,3004e58d58c9b5de09a3fb0e84ceee3703e5a2be0e6beaa394d5f8e7e4757d69
web_eit_public,showcase|demo,1754609,.png,web_eit_sober,Web/EIT Public Sober,mermelada-de-fresa-450g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/mermelada-de-fresa-450g.png,c8b5a97939bd10dac14e2353dd2bbded64d6999d34bf18dfcf4be2ca9ed04dff
web_eit_public,showcase|demo,1681105,.png,web_eit_sober,Web/EIT Public Sober,miel-de-abeja-350g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/miel-de-abeja-350g.png,3bc9d8845f190f3be1ab9290f69891e436f8e0141b23c159bd6674d76742284a
web_eit_public,showcase|demo,1914033,.png,web_eit_sober,Web/EIT Public Sober,nectar-de-durazno-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/nectar-de-durazno-1l.png,e2c91efa66007a36c95e8d94a377c38c076a74dfb99d28c521cc09e818a9ed1d
web_eit_public,showcase|demo,1895881,.png,web_eit_sober,Web/EIT Public Sober,nectar-de-guayaba-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/nectar-de-guayaba-1l.png,fdd6bb58a4707d2c5547c8bb47143c9224b3e4e904885a6cc71909c55e7fac45
web_eit_public,showcase|demo,1796742,.png,web_eit_sober,Web/EIT Public Sober,nectar-de-mango-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/nectar-de-mango-1l.png,d1fd4fe2b73a72e1771153aed4996620525b70b46a02a0be2e166a032d5b9376
web_eit_public,showcase|demo,1931383,.png,web_eit_sober,Web/EIT Public Sober,pan-blanco-620g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-blanco-620g-02.png,275de7d3153057d431e1a90495b963753ff84e4e3d44a0866e15cd678adadcc4
web_eit_public,showcase|demo,1931383,.png,web_eit_sober,Web/EIT Public Sober,pan-blanco-620g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-blanco-620g.png,275de7d3153057d431e1a90495b963753ff84e4e3d44a0866e15cd678adadcc4
web_eit_public,showcase|demo,1512487,.png,web_eit_sober,Web/EIT Public Sober,pan-blanco-680g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-blanco-680g.png,ce5c372c00f10c060c54a92604f6a5e78dd822297fd43141b4f28ca2013e7d1d
web_eit_public,showcase|demo,1931550,.png,web_eit_sober,Web/EIT Public Sober,pan-de-caja-multigrano-fibra-y-semillas-620g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-de-caja-multigrano-fibra-y-semillas-620g.png,20b11b06d3573bc2f58dc6c8554249c4d7e48e2276d5a66e5adb326f2f87c92f
web_eit_public,showcase|demo,2032690,.png,web_eit_sober,Web/EIT Public Sober,pan-de-centeno-sabor-intenso-620g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-de-centeno-sabor-intenso-620g.png,e226c7d8508524231e81572c0add67e34598f69f0581d883da5a55399bce0e2c
web_eit_public,showcase|demo,1961554,.png,web_eit_sober,Web/EIT Public Sober,pan-dulce-surtido-tradicional-450g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-dulce-surtido-tradicional-450g-02.png,3430110c84ba3096fc23c6ef239e88c7b9b6df8e623fcd5bd90da26cbc60410e
web_eit_public,showcase|demo,1961554,.png,web_eit_sober,Web/EIT Public Sober,pan-dulce-surtido-tradicional-450g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-dulce-surtido-tradicional-450g.png,3430110c84ba3096fc23c6ef239e88c7b9b6df8e623fcd5bd90da26cbc60410e
web_eit_public,showcase|demo,1987917,.png,web_eit_sober,Web/EIT Public Sober,pan-integral-620g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-integral-620g-02.png,6c3a7abed896aaccb7877eda7f48333593ff1e0757892758611b8bb4701bd4d0
web_eit_public,showcase|demo,1987917,.png,web_eit_sober,Web/EIT Public Sober,pan-integral-620g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-integral-620g.png,6c3a7abed896aaccb7877eda7f48333593ff1e0757892758611b8bb4701bd4d0
web_eit_public,showcase|demo,2016361,.png,web_eit_sober,Web/EIT Public Sober,pan-para-hamburguesa-360g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-para-hamburguesa-360g.png,a3a2f9ea55b8e530f235e53fa8980535f873b237e5c3bd390357056d4f506a71
web_eit_public,showcase|demo,2022767,.png,web_eit_sober,Web/EIT Public Sober,pan-para-hot-dog-360g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pan-para-hot-dog-360g.png,c2add873a43eddbd31885ca02f7b6b9de0315edeb89c0d970f3369b4444801c3
web_eit_public,showcase|demo,1481529,.png,web_eit_sober,Web/EIT Public Sober,papas-clasicas-45g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/papas-clasicas-45g.png,09454ac8948f5bd163e6b8cbe58a4f9072e60badee636e12da093ed2a8ca7b29
web_eit_public,showcase|demo,1789551,.png,web_eit_sober,Web/EIT Public Sober,papel-higienico-suave-4-rollos.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/papel-higienico-suave-4-rollos.png,46c3007241841c7f064af6d8150092af66fb005e0147e097111e8ed1ee2c4fdd
web_eit_public,showcase|demo,1896140,.png,web_eit_sober,Web/EIT Public Sober,pasta-dental-menta-fresca-120g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pasta-dental-menta-fresca-120g.png,67efa62288b2283a153af521cbd179ca240ecd4150652130c04e8bdb5f7c3589
web_eit_public,showcase|demo,1319951,.png,web_eit_sober,Web/EIT Public Sober,pasta-espagueti-500g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/pasta-espagueti-500g.png,9d0c77ec8ab4fbf03af81a131ce99487d6e27ad7f3f98087c9cc53c83f0e8302
web_eit_public,showcase|demo,1984955,.png,web_eit_sober,Web/EIT Public Sober,queso-cheddar-200g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-cheddar-200g-02.png,da0d1941f9d530b66ad83345b82c399ffb7c99f3d028c8912fe434dcc9a9c115
web_eit_public,showcase|demo,1984955,.png,web_eit_sober,Web/EIT Public Sober,queso-cheddar-200g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-cheddar-200g.png,da0d1941f9d530b66ad83345b82c399ffb7c99f3d028c8912fe434dcc9a9c115
web_eit_public,showcase|demo,1898341,.png,web_eit_sober,Web/EIT Public Sober,queso-cottage-300g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-cottage-300g.png,f97d5a4d92acd42d511aeb750dece21510db168a785758faa269cae58a62b05c
web_eit_public,showcase|demo,1990717,.png,web_eit_sober,Web/EIT Public Sober,queso-crema-190g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-crema-190g-02.png,01e7b78ea84c4fe63fc3af9d8cae949014d4574265c73415c18259fb2efce9ec
web_eit_public,showcase|demo,1990717,.png,web_eit_sober,Web/EIT Public Sober,queso-crema-190g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-crema-190g.png,01e7b78ea84c4fe63fc3af9d8cae949014d4574265c73415c18259fb2efce9ec
web_eit_public,showcase|demo,1974867,.png,web_eit_sober,Web/EIT Public Sober,queso-manchego-180g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-manchego-180g.png,31ff1cbf48d154506f92cbddf79266dc72cfced4e394c5cf3ec4f9d6c657d69a
web_eit_public,showcase|demo,1994683,.png,web_eit_sober,Web/EIT Public Sober,queso-mozzarella-400g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-mozzarella-400g-02.png,0104bc0c9263e694ba5afeb90327b7b03369d1a06b4c6ed86390236ffce3d04f
web_eit_public,showcase|demo,1994683,.png,web_eit_sober,Web/EIT Public Sober,queso-mozzarella-400g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-mozzarella-400g.png,0104bc0c9263e694ba5afeb90327b7b03369d1a06b4c6ed86390236ffce3d04f
web_eit_public,showcase|demo,2101804,.png,web_eit_sober,Web/EIT Public Sober,queso-oaxaca-400g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-oaxaca-400g.png,f08967be2a0856c02c79bb0c0f5496e00691c4124200c25b1034d3e55053d741
web_eit_public,showcase|demo,2024543,.png,web_eit_sober,Web/EIT Public Sober,queso-panela-400g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/queso-panela-400g.png,5c0a61cf44947793cf0f1e410b70b5e894453266f2b7af8eee59fce32efca5d4
web_eit_public,showcase|demo,1897049,.png,web_eit_sober,Web/EIT Public Sober,refresco-de-limon-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/refresco-de-limon-600ml.png,b3de812e6650d46d5d5257d32e752403566e95a8e4d28a4e2d4c0b39ab472bf3
web_eit_public,showcase|demo,1737750,.png,web_eit_sober,Web/EIT Public Sober,refresco-de-naranja-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/refresco-de-naranja-600ml.png,1fd4626c148b467a9ffb02ef3013b06c8addc4bbcd419b4ebc6812cc560b52cc
web_eit_public,showcase|demo,1630070,.png,web_eit_sober,Web/EIT Public Sober,sal-de-mesa-refinada-1kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/sal-de-mesa-refinada-1kg.png,261d9333f1baa2c190523634eed6a4861fd290b67fff910282bca7ee638b43ca
web_eit_public,showcase|demo,1649007,.png,web_eit_sober,Web/EIT Public Sober,salsa-de-soya-500ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/salsa-de-soya-500ml.png,6d03794651d5cb48964a2c53828ffe732926ca9521ab062168be976b0d1ce809
web_eit_public,showcase|demo,1340926,.png,web_eit_sober,Web/EIT Public Sober,salsa-de-tomate-340g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/salsa-de-tomate-340g.png,aeb232f2fe5e4c7c474de917c3394347227920b66f585a1052ae623acb6e8362
web_eit_public,showcase|demo,1664496,.png,web_eit_sober,Web/EIT Public Sober,salsa-picante-150ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/salsa-picante-150ml.png,2730554723c1628139f2c09db6b3a60a8a1cc98ad05e520e76321de78db70f15
web_eit_public,showcase|demo,1653112,.png,web_eit_sober,Web/EIT Public Sober,shampoo-nutritivo-cabello-normal-750ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/shampoo-nutritivo-cabello-normal-750ml.png,a6d0b04e3ea19aed8aecf7fe1df0897d6488185b8becd1a50efc71c9c777a389
web_eit_public,showcase|demo,1735991,.png,web_eit_sober,Web/EIT Public Sober,suavizante-de-ropa-frescura-elegante-1-5l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/suavizante-de-ropa-frescura-elegante-1-5l.png,a3f1032874962e1ee5111f86e25524f81ec5922f5d99a1cccc7db00338d2f755
web_eit_public,showcase|demo,1830112,.png,web_eit_sober,Web/EIT Public Sober,te-de-manzanilla-25-sobres.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/te-de-manzanilla-25-sobres.png,7505d33ceb1072f556eca6777f7417e4acee2a12188ecb861a0cb0018d9464bc
web_eit_public,showcase|demo,2060848,.png,web_eit_sober,Web/EIT Public Sober,tortillas-de-maiz-tradicion-mexicana-500g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/tortillas-de-maiz-tradicion-mexicana-500g.png,ea010690ab1d1378098229b0a7fefb354c49534325b67d9431997522119c5335
web_eit_public,showcase|demo,1611792,.png,web_eit_sober,Web/EIT Public Sober,vinagre-blanco-750ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/light/vinagre-blanco-750ml.png,7a819cb0ff9db0aafe41849d4f507d554eadf214a882cf6df8ee254ddd5c776e
web_eit_public,showcase|demo,12447,.png,web_eit_sober,Web/EIT Public Sober,nescafe-clasico-200g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/nescafe-clasico-200g.png,c0944b82ca65b290a0cc74d507bf17409ba13a3e569a6aa6fbc6af3c5327be9e
web_eit_public,showcase|demo,13912,.png,web_eit_sober,Web/EIT Public Sober,pan-bimbo-blanco-grande.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/pan-bimbo-blanco-grande.png,7f7a0d89e50b2f2916258fbb4190d5422031ca7022de0d861cc44d0f74ad1c2d
web_eit_public,showcase|demo,19348,.png,web_eit_sober,Web/EIT Public Sober,sabritas-original-45g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/sabritas-original-45g.png,b0da858f0a80387f161d85f8a5ac2dfd43d84b03a2cd09ba1a5e8e133156f31d
web_eit_public,showcase|demo,29042,.png,web_eit_sober,Web/EIT Public Sober,zucaritas-kelloggs-730g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/zucaritas-kelloggs-730g.png,7381129a0d976d60f7dc1694bc7d9c5a00121dbc02907846af563094e79e9d56
web_eit_public,showcase|demo,454535,.png,web_eit_sober,Web/EIT Public Sober,prisma-logo.png,Público sobrio. Nada de exceso visual. Hits: public,products/web/app/public/prisma-logo.png,bbb8a3b81bb2afdfce13d37d450eee9c760e668b253e668a59d01397507cc728
web_eit_public,showcase|demo,121262,.png,web_eit_sober,Web/EIT Public Sober,prisma-mark.png,Público sobrio. Nada de exceso visual. Hits: public,products/web/app/public/prisma-mark.png,9125d3cf3ff95aba63fc86864261d277fc7a5f91e16b7d089dfe912178d171e6
web_eit_public,showcase|demo,367107,.png,web_eit_sober,Web/EIT Public Sober,bread_loaf_512.png,Público sobrio. Nada de exceso visual. Hits: public,tools/prisma-pos-visual-control/backups/surface_lock_20260502_225042/products/tablet/app/public/pos-packshots/bread_loaf_512.png,03e337508b15e88df775b2c57f733fa962c46402a9aaa77b557970a966c917cf
